GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
2023-11-22_12:37:18,2023-11-22_12:37:18,2023-11-16_17:00:13,https://www.testable.org/experiment/7810/408578/start,195.837

rowNo,type,condition1,target,stim1,stim2,stimFormat,color,keyboard,key,ITI,random,button1,head,responseType,responseOptions,body,question,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
"45",test,incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",802,24,"33.42",57047,j,1029,"1",""
"18",test,congruent,"<font color=""red"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",812,24,"33.83",58919,f,1084,"1",""
"26",test,congruent,"<font color=""blue"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",800,24,"33.33",60997,f,1281,"1",""
"21",test,congruent,"<font color=""blue"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",805,24,"33.54",63074,f,1302,"1",""
"35",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",798,24,"33.25",64921,j,1065,"1",""
"55",test,doubly incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",806,24,"33.58",66538,j,835,"1",""
"60",test,doubly incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",807,24,"33.63",69038,j,1720,"1",""
"48",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",803,24,"33.46",71076,j,1235,"1",""
"61",test,doubly incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",805,24,"33.54",73628,j,1776,"1",""
"57",test,doubly incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",802,24,"33.42",75328,j,922,"1",""
"46",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",806,24,"33.58",77030,j,904,"1",""
"58",test,doubly incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",808,24,"33.67",78794,j,961,"1",""
"22",test,congruent,"<font color=""blue"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",807,24,"33.63",80822,f,1247,"1",""
"64",test,doubly incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",805,24,"33.54",82800,j,1182,"1",""
"67",test,doubly incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",805,24,"33.54",84610,j,1019,"1",""
"23",test,congruent,"<font color=""red"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",807,24,"33.63",86444,f,1046,"1",""
"50",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",807,24,"33.63",88499,j,1258,"1",""
"16",test,congruent,"<font color=""blue"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",801,24,"33.38",90481,f,1202,"1",""
"41",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",807,24,"33.63",92467,j,1210,"1",""
"51",test,doubly incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",802,24,"33.42",94305,j,1044,"1",""
"39",test,incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",794,24,"33.08",96086,j,992,"1",""
"38",test,incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",800,24,"33.33",98063,j,1200,"1",""
"56",test,doubly incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",807,24,"33.63",99954,j,1115,"1",""
"37",test,incongruent,"<font color=""blue"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",798,24,"33.25",101582,j,844,"1",""
"29",test,congruent,"<font color=""red"">RED</font>",RED,BLUE,word,stim1:red;stim2:blue,f j,f,"800","1","","","","","","",793,24,"33.04",103267,f,903,"1",""
"69",test,doubly incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:red;stim2:blue,f j,j,"800","1","","","","","","",801,24,"33.38",105036,j,967,"1",""
"34",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",799,24,"33.29",106844,j,1008,"1",""
"36",test,incongruent,"<font color=""red"">BLUE</font>",BLUE,RED,word,stim1:blue;stim2:red,f j,j,"800","1","","","","","","",798,24,"33.25",108433,j,796,"1",""
